
--------------------------------------------------------------------------------------------------------------
Author: Satyam Kotikalapudi Objective: Scheduling RTS tasks TimeStamp:Fri Oct 11 23:20:54 2013
--------------------------------------------------------------------------------------------------------------
ph(0 ):0       |p(0 ):250  |e(0 ):6.4545   |D(0 ):250  |u(0 ):0.025818
ph(1 ):0       |p(1 ):250  |e(1 ):30.1303  |D(1 ):250  |u(1 ):0.120521
ph(2 ):0       |p(2 ):250  |e(2 ):0.3437   |D(2 ):250  |u(2 ):0.0013748
ph(3 ):0       |p(3 ):250  |e(3 ):0.1022   |D(3 ):250  |u(3 ):0.0004088
ph(4 ):0       |p(4 ):250  |e(4 ):5.7349   |D(4 ):250  |u(4 ):0.0229396
ph(5 ):0       |p(5 ):250  |e(5 ):5.7557   |D(5 ):250  |u(5 ):0.0230228
ph(6 ):0       |p(6 ):250  |e(6 ):5.7974   |D(6 ):250  |u(6 ):0.0231896
ph(7 ):0       |p(7 ):250  |e(7 ):5.8807   |D(7 ):250  |u(7 ):0.0235228
ph(8 ):0       |p(8 ):250  |e(8 ):6.0472   |D(8 ):250  |u(8 ):0.0241888
ph(9 ):0       |p(9 ):250  |e(9 ):4.3071   |D(9 ):250  |u(9 ):0.0172284
ph(10):0       |p(10):250  |e(10):7.7672   |D(10):250  |u(10):0.0310688
ph(11):0       |p(11):250  |e(11):14.6875  |D(11):250  |u(11):0.05875
ph(12):0       |p(12):250  |e(12):7.183    |D(12):250  |u(12):0.028732
ph(13):0       |p(13):250  |e(13):7.3999   |D(13):250  |u(13):0.0295996
ph(14):0       |p(14):250  |e(14):7.8337   |D(14):250  |u(14):0.0313348
ph(15):0       |p(15):250  |e(15):8.7012   |D(15):250  |u(15):0.0348048
ph(16):0       |p(16):250  |e(16):8.7012   |D(16):250  |u(16):0.0348048
ph(17):0       |p(17):250  |e(17):8.1264   |D(17):250  |u(17):0.0325056
ph(18):0       |p(18):250  |e(18):8.1264   |D(18):250  |u(18):0.0325056
ph(19):0       |p(19):250  |e(19):8.4815   |D(19):250  |u(19):0.033926
ph(20):0       |p(20):250  |e(20):9.1918   |D(20):250  |u(20):0.0367672
ph(21):0       |p(21):250  |e(21):9.1918   |D(21):250  |u(21):0.0367672
ph(22):0       |p(22):250  |e(22):3.217    |D(22):250  |u(22):0.012868
ph(23):0       |p(23):250  |e(23):3.5179   |D(23):250  |u(23):0.0140716
ph(24):0       |p(24):250  |e(24):3.6363   |D(24):250  |u(24):0.0145452
ph(25):0       |p(25):250  |e(25):5.1914   |D(25):250  |u(25):0.0207656
ph(26):0       |p(26):250  |e(26):0.1496   |D(26):250  |u(26):0.0005984
ph(27):0       |p(27):500  |e(27):3.3671   |D(27):500  |u(27):0.0067342
ph(28):0       |p(28):500  |e(28):3.3671   |D(28):500  |u(28):0.0067342
ph(29):0       |p(29):500  |e(29):3.3671   |D(29):500  |u(29):0.0067342
ph(30):0       |p(30):500  |e(30):3.3671   |D(30):500  |u(30):0.0067342
ph(31):0       |p(31):500  |e(31):3.3671   |D(31):500  |u(31):0.0067342
ph(32):0       |p(32):2000 |e(32):3.1913   |D(32):2000 |u(32):0.00159565
ph(33):0       |p(33):2000 |e(33):5.1122   |D(33):2000 |u(33):0.0025561
ph(34):0       |p(34):2000 |e(34):0.5047   |D(34):2000 |u(34):0.00025235
ph(35):0       |p(35):2000 |e(35):0.5906   |D(35):2000 |u(35):0.0002953
ph(36):0       |p(36):6000 |e(36):2.4799   |D(36):6000 |u(36):0.000413317
ph(37):0       |p(37):6000 |e(37):0.199    |D(37):6000 |u(37):3.31667e-005
ph(38):0       |p(38):6000 |e(38):0.6898   |D(38):6000 |u(38):0.000114967
--------------------------------------------------------------------------------
Total system Utilization: 0.805562
Trying to schedule 723 tasks in (0-6000) interval
p RM schedule 
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
start: 0     | Execution:6.4545   | jobno: (1  ,1   )| Deadline: 250      |(Start,End): (0     ,6.4545)|   hit
start: 0     | Execution:0.5047   | jobno: (35 ,1   )| Deadline: 2000     |(Start,End): (216.797,217.301)|   hit
start: 0     | Execution:0.590607 | jobno: (36 ,1   )| Deadline: 2000     |(Start,End): (217.301,217.892)|   hit
start: 0     | Execution:2.4799   | jobno: (37 ,1   )| Deadline: 6000     |(Start,End): (217.892,220.372)|   hit
start: 0     | Execution:0.199005 | jobno: (38 ,1   )| Deadline: 6000     |(Start,End): (220.372,220.571)|   hit
start: 0     | Execution:0.689804 | jobno: (39 ,1   )| Deadline: 6000     |(Start,End): (220.571,221.261)|   hit
start: 250   | Execution:6.4545   | jobno: (1  ,2   )| Deadline: 500      |(Start,End): (250   ,256.454)|   hit
start: 250   | Execution:30.1303  | jobno: (2  ,2   )| Deadline: 500      |(Start,End): (256.454,286.585)|   hit
start: 250   | Execution:0.343689 | jobno: (3  ,2   )| Deadline: 500      |(Start,End): (286.585,286.928)|   hit
start: 250   | Execution:0.102203 | jobno: (4  ,2   )| Deadline: 500      |(Start,End): (286.928,287.031)|   hit
start: 250   | Execution:5.73489  | jobno: (5  ,2   )| Deadline: 500      |(Start,End): (287.031,292.766)|   hit
start: 250   | Execution:5.75571  | jobno: (6  ,2   )| Deadline: 500      |(Start,End): (292.766,298.521)|   hit
start: 250   | Execution:5.79739  | jobno: (7  ,2   )| Deadline: 500      |(Start,End): (298.521,304.319)|   hit
start: 250   | Execution:5.88071  | jobno: (8  ,2   )| Deadline: 500      |(Start,End): (304.319,310.199)|   hit
start: 250   | Execution:6.04721  | jobno: (9  ,2   )| Deadline: 500      |(Start,End): (310.199,316.247)|   hit
start: 250   | Execution:4.3071   | jobno: (10 ,2   )| Deadline: 500      |(Start,End): (316.247,320.554)|   hit
start: 250   | Execution:7.76721  | jobno: (11 ,2   )| Deadline: 500      |(Start,End): (320.554,328.321)|   hit
start: 250   | Execution:14.6875  | jobno: (12 ,2   )| Deadline: 500      |(Start,End): (328.321,343.008)|   hit
start: 250   | Execution:7.18301  | jobno: (13 ,2   )| Deadline: 500      |(Start,End): (343.008,350.191)|   hit
start: 250   | Execution:7.3999   | jobno: (14 ,2   )| Deadline: 500      |(Start,End): (350.191,357.591)|   hit
start: 250   | Execution:7.83371  | jobno: (15 ,2   )| Deadline: 500      |(Start,End): (357.591,365.425)|   hit
start: 250   | Execution:8.7012   | jobno: (16 ,2   )| Deadline: 500      |(Start,End): (365.425,374.126)|   hit
start: 250   | Execution:8.7012   | jobno: (17 ,2   )| Deadline: 500      |(Start,End): (374.126,382.827)|   hit
start: 250   | Execution:8.1264   | jobno: (18 ,2   )| Deadline: 500      |(Start,End): (382.827,390.954)|   hit
start: 250   | Execution:8.1264   | jobno: (19 ,2   )| Deadline: 500      |(Start,End): (390.954,399.08)|   hit
start: 250   | Execution:8.48151  | jobno: (20 ,2   )| Deadline: 500      |(Start,End): (399.08,407.562)|   hit
start: 250   | Execution:9.1918   | jobno: (21 ,2   )| Deadline: 500      |(Start,End): (407.562,416.754)|   hit
start: 250   | Execution:9.1918   | jobno: (22 ,2   )| Deadline: 500      |(Start,End): (416.754,425.945)|   hit
start: 250   | Execution:3.21701  | jobno: (23 ,2   )| Deadline: 500      |(Start,End): (425.945,429.162)|   hit
start: 250   | Execution:3.51791  | jobno: (24 ,2   )| Deadline: 500      |(Start,End): (429.162,432.68)|   hit
start: 250   | Execution:3.63629  | jobno: (25 ,2   )| Deadline: 500      |(Start,End): (432.68,436.317)|   hit
start: 250   | Execution:5.19141  | jobno: (26 ,2   )| Deadline: 500      |(Start,End): (436.317,441.508)|   hit
start: 250   | Execution:0.149597 | jobno: (27 ,2   )| Deadline: 500      |(Start,End): (441.508,441.658)|   hit
start: 500   | Execution:6.4545   | jobno: (1  ,3   )| Deadline: 750      |(Start,End): (500   ,506.454)|   hit
start: 500   | Execution:30.1303  | jobno: (2  ,3   )| Deadline: 750      |(Start,End): (506.454,536.585)|   hit
start: 500   | Execution:0.343689 | jobno: (3  ,3   )| Deadline: 750      |(Start,End): (536.585,536.928)|   hit
start: 500   | Execution:0.102173 | jobno: (4  ,3   )| Deadline: 750      |(Start,End): (536.928,537.031)|   hit
start: 500   | Execution:5.73492  | jobno: (5  ,3   )| Deadline: 750      |(Start,End): (537.031,542.766)|   hit
start: 500   | Execution:5.75568  | jobno: (6  ,3   )| Deadline: 750      |(Start,End): (542.766,548.521)|   hit
start: 500   | Execution:5.79742  | jobno: (7  ,3   )| Deadline: 750      |(Start,End): (548.521,554.319)|   hit
start: 500   | Execution:5.88068  | jobno: (8  ,3   )| Deadline: 750      |(Start,End): (554.319,560.199)|   hit
start: 500   | Execution:6.04718  | jobno: (9  ,3   )| Deadline: 750      |(Start,End): (560.199,566.247)|   hit
start: 500   | Execution:4.30713  | jobno: (10 ,3   )| Deadline: 750      |(Start,End): (566.247,570.554)|   hit
start: 500   | Execution:7.76721  | jobno: (11 ,3   )| Deadline: 750      |(Start,End): (570.554,578.321)|   hit
start: 500   | Execution:14.6875  | jobno: (12 ,3   )| Deadline: 750      |(Start,End): (578.321,593.008)|   hit
start: 500   | Execution:7.18298  | jobno: (13 ,3   )| Deadline: 750      |(Start,End): (593.008,600.191)|   hit
start: 500   | Execution:7.3999   | jobno: (14 ,3   )| Deadline: 750      |(Start,End): (600.191,607.591)|   hit
start: 500   | Execution:7.83368  | jobno: (15 ,3   )| Deadline: 750      |(Start,End): (607.591,615.425)|   hit
start: 500   | Execution:8.70117  | jobno: (16 ,3   )| Deadline: 750      |(Start,End): (615.425,624.126)|   hit
start: 500   | Execution:8.70117  | jobno: (17 ,3   )| Deadline: 750      |(Start,End): (624.126,632.827)|   hit
start: 500   | Execution:8.1264   | jobno: (18 ,3   )| Deadline: 750      |(Start,End): (632.827,640.954)|   hit
start: 500   | Execution:8.1264   | jobno: (19 ,3   )| Deadline: 750      |(Start,End): (640.954,649.08)|   hit
start: 500   | Execution:8.48151  | jobno: (20 ,3   )| Deadline: 750      |(Start,End): (649.08,657.562)|   hit
start: 500   | Execution:9.19177  | jobno: (21 ,3   )| Deadline: 750      |(Start,End): (657.562,666.753)|   hit
start: 500   | Execution:9.19177  | jobno: (22 ,3   )| Deadline: 750      |(Start,End): (666.753,675.945)|   hit
start: 500   | Execution:3.21698  | jobno: (23 ,3   )| Deadline: 750      |(Start,End): (675.945,679.162)|   hit
start: 500   | Execution:3.51788  | jobno: (24 ,3   )| Deadline: 750      |(Start,End): (679.162,682.68)|   hit
start: 500   | Execution:3.63629  | jobno: (25 ,3   )| Deadline: 750      |(Start,End): (682.68,686.316)|   hit
start: 500   | Execution:5.19141  | jobno: (26 ,3   )| Deadline: 750      |(Start,End): (686.316,691.508)|   hit
start: 500   | Execution:0.149597 | jobno: (27 ,3   )| Deadline: 750      |(Start,End): (691.508,691.657)|   hit
start: 500   | Execution:3.36713  | jobno: (28 ,2   )| Deadline: 1000     |(Start,End): (691.657,695.024)|   hit
start: 500   | Execution:3.36713  | jobno: (29 ,2   )| Deadline: 1000     |(Start,End): (695.024,698.392)|   hit
start: 500   | Execution:3.36713  | jobno: (30 ,2   )| Deadline: 1000     |(Start,End): (698.392,701.759)|   hit
start: 500   | Execution:3.36713  | jobno: (31 ,2   )| Deadline: 1000     |(Start,End): (701.759,705.126)|   hit
start: 500   | Execution:3.36713  | jobno: (32 ,2   )| Deadline: 1000     |(Start,End): (705.126,708.493)|   hit
start: 750   | Execution:6.45453  | jobno: (1  ,4   )| Deadline: 1000     |(Start,End): (750   ,756.455)|   hit
start: 750   | Execution:30.1303  | jobno: (2  ,4   )| Deadline: 1000     |(Start,End): (756.455,786.585)|   hit
start: 750   | Execution:0.343689 | jobno: (3  ,4   )| Deadline: 1000     |(Start,End): (786.585,786.929)|   hit
start: 750   | Execution:0.102173 | jobno: (4  ,4   )| Deadline: 1000     |(Start,End): (786.929,787.031)|   hit
start: 750   | Execution:5.73492  | jobno: (5  ,4   )| Deadline: 1000     |(Start,End): (787.031,792.766)|   hit
start: 750   | Execution:5.75568  | jobno: (6  ,4   )| Deadline: 1000     |(Start,End): (792.766,798.521)|   hit
start: 750   | Execution:5.79742  | jobno: (7  ,4   )| Deadline: 1000     |(Start,End): (798.521,804.319)|   hit
start: 750   | Execution:5.88068  | jobno: (8  ,4   )| Deadline: 1000     |(Start,End): (804.319,810.199)|   hit
start: 750   | Execution:6.04718  | jobno: (9  ,4   )| Deadline: 1000     |(Start,End): (810.199,816.247)|   hit
start: 750   | Execution:4.30713  | jobno: (10 ,4   )| Deadline: 1000     |(Start,End): (816.247,820.554)|   hit
start: 750   | Execution:7.76721  | jobno: (11 ,4   )| Deadline: 1000     |(Start,End): (820.554,828.321)|   hit
start: 750   | Execution:14.6875  | jobno: (12 ,4   )| Deadline: 1000     |(Start,End): (828.321,843.008)|   hit
start: 750   | Execution:7.18298  | jobno: (13 ,4   )| Deadline: 1000     |(Start,End): (843.008,850.191)|   hit
start: 750   | Execution:7.3999   | jobno: (14 ,4   )| Deadline: 1000     |(Start,End): (850.191,857.591)|   hit
start: 750   | Execution:7.83368  | jobno: (15 ,4   )| Deadline: 1000     |(Start,End): (857.591,865.425)|   hit
start: 750   | Execution:8.70117  | jobno: (16 ,4   )| Deadline: 1000     |(Start,End): (865.425,874.126)|   hit
start: 750   | Execution:8.70117  | jobno: (17 ,4   )| Deadline: 1000     |(Start,End): (874.126,882.827)|   hit
start: 750   | Execution:8.1264   | jobno: (18 ,4   )| Deadline: 1000     |(Start,End): (882.827,890.954)|   hit
start: 750   | Execution:8.1264   | jobno: (19 ,4   )| Deadline: 1000     |(Start,End): (890.954,899.08)|   hit
start: 750   | Execution:8.48151  | jobno: (20 ,4   )| Deadline: 1000     |(Start,End): (899.08,907.562)|   hit
start: 750   | Execution:9.19177  | jobno: (21 ,4   )| Deadline: 1000     |(Start,End): (907.562,916.753)|   hit
start: 750   | Execution:9.19177  | jobno: (22 ,4   )| Deadline: 1000     |(Start,End): (916.753,925.945)|   hit
start: 750   | Execution:3.21698  | jobno: (23 ,4   )| Deadline: 1000     |(Start,End): (925.945,929.162)|   hit
start: 750   | Execution:3.51788  | jobno: (24 ,4   )| Deadline: 1000     |(Start,End): (929.162,932.68)|   hit
start: 750   | Execution:3.63629  | jobno: (25 ,4   )| Deadline: 1000     |(Start,End): (932.68,936.316)|   hit
start: 750   | Execution:5.19141  | jobno: (26 ,4   )| Deadline: 1000     |(Start,End): (936.316,941.508)|   hit
start: 750   | Execution:0.149597 | jobno: (27 ,4   )| Deadline: 1000     |(Start,End): (941.508,941.657)|   hit
start: 1000  | Execution:6.45453  | jobno: (1  ,5   )| Deadline: 1250     |(Start,End): (1000  ,1006.45)|   hit
start: 1000  | Execution:30.1303  | jobno: (2  ,5   )| Deadline: 1250     |(Start,End): (1006.45,1036.58)|   hit
start: 1000  | Execution:0.34375  | jobno: (3  ,5   )| Deadline: 1250     |(Start,End): (1036.58,1036.93)|   hit
start: 1000  | Execution:0.102173 | jobno: (4  ,5   )| Deadline: 1250     |(Start,End): (1036.93,1037.03)|   hit
start: 1000  | Execution:5.73486  | jobno: (5  ,5   )| Deadline: 1250     |(Start,End): (1037.03,1042.77)|   hit
start: 1000  | Execution:5.75574  | jobno: (6  ,5   )| Deadline: 1250     |(Start,End): (1042.77,1048.52)|   hit
start: 1000  | Execution:5.79736  | jobno: (7  ,5   )| Deadline: 1250     |(Start,End): (1048.52,1054.32)|   hit
start: 1000  | Execution:5.88074  | jobno: (8  ,5   )| Deadline: 1250     |(Start,End): (1054.32,1060.2)|   hit
start: 1000  | Execution:6.04724  | jobno: (9  ,5   )| Deadline: 1250     |(Start,End): (1060.2,1066.25)|   hit
start: 1000  | Execution:4.30713  | jobno: (10 ,5   )| Deadline: 1250     |(Start,End): (1066.25,1070.55)|   hit
start: 1000  | Execution:7.76721  | jobno: (11 ,5   )| Deadline: 1250     |(Start,End): (1070.55,1078.32)|   hit
start: 1000  | Execution:14.6875  | jobno: (12 ,5   )| Deadline: 1250     |(Start,End): (1078.32,1093.01)|   hit
start: 1000  | Execution:7.18298  | jobno: (13 ,5   )| Deadline: 1250     |(Start,End): (1093.01,1100.19)|   hit
start: 1000  | Execution:7.3999   | jobno: (14 ,5   )| Deadline: 1250     |(Start,End): (1100.19,1107.59)|   hit
start: 1000  | Execution:7.83374  | jobno: (15 ,5   )| Deadline: 1250     |(Start,End): (1107.59,1115.43)|   hit
start: 1000  | Execution:8.70117  | jobno: (16 ,5   )| Deadline: 1250     |(Start,End): (1115.43,1124.13)|   hit
start: 1000  | Execution:8.70117  | jobno: (17 ,5   )| Deadline: 1250     |(Start,End): (1124.13,1132.83)|   hit
start: 1000  | Execution:8.12634  | jobno: (18 ,5   )| Deadline: 1250     |(Start,End): (1132.83,1140.95)|   hit
start: 1000  | Execution:8.12634  | jobno: (19 ,5   )| Deadline: 1250     |(Start,End): (1140.95,1149.08)|   hit
start: 1000  | Execution:8.48145  | jobno: (20 ,5   )| Deadline: 1250     |(Start,End): (1149.08,1157.56)|   hit
start: 1000  | Execution:9.19177  | jobno: (21 ,5   )| Deadline: 1250     |(Start,End): (1157.56,1166.75)|   hit
start: 1000  | Execution:9.19177  | jobno: (22 ,5   )| Deadline: 1250     |(Start,End): (1166.75,1175.95)|   hit
start: 1000  | Execution:3.21704  | jobno: (23 ,5   )| Deadline: 1250     |(Start,End): (1175.95,1179.16)|   hit
start: 1000  | Execution:3.51794  | jobno: (24 ,5   )| Deadline: 1250     |(Start,End): (1179.16,1182.68)|   hit
start: 1000  | Execution:3.63635  | jobno: (25 ,5   )| Deadline: 1250     |(Start,End): (1182.68,1186.32)|   hit
start: 1000  | Execution:5.19141  | jobno: (26 ,5   )| Deadline: 1250     |(Start,End): (1186.32,1191.51)|   hit
start: 1000  | Execution:0.149658 | jobno: (27 ,5   )| Deadline: 1250     |(Start,End): (1191.51,1191.66)|   hit
start: 1000  | Execution:3.36707  | jobno: (28 ,3   )| Deadline: 1500     |(Start,End): (1191.66,1195.02)|   hit
start: 1000  | Execution:3.36707  | jobno: (29 ,3   )| Deadline: 1500     |(Start,End): (1195.02,1198.39)|   hit
start: 1000  | Execution:3.36707  | jobno: (30 ,3   )| Deadline: 1500     |(Start,End): (1198.39,1201.76)|   hit
start: 1000  | Execution:3.36707  | jobno: (31 ,3   )| Deadline: 1500     |(Start,End): (1201.76,1205.13)|   hit
start: 1000  | Execution:3.36707  | jobno: (32 ,3   )| Deadline: 1500     |(Start,End): (1205.13,1208.49)|   hit
start: 1250  | Execution:6.45447  | jobno: (1  ,6   )| Deadline: 1500     |(Start,End): (1250  ,1256.45)|   hit
start: 1250  | Execution:30.1302  | jobno: (2  ,6   )| Deadline: 1500     |(Start,End): (1256.45,1286.58)|   hit
start: 1250  | Execution:0.34375  | jobno: (3  ,6   )| Deadline: 1500     |(Start,End): (1286.58,1286.93)|   hit
start: 1250  | Execution:0.102173 | jobno: (4  ,6   )| Deadline: 1500     |(Start,End): (1286.93,1287.03)|   hit
start: 1250  | Execution:5.73486  | jobno: (5  ,6   )| Deadline: 1500     |(Start,End): (1287.03,1292.77)|   hit
start: 1250  | Execution:5.75574  | jobno: (6  ,6   )| Deadline: 1500     |(Start,End): (1292.77,1298.52)|   hit
start: 1250  | Execution:5.79736  | jobno: (7  ,6   )| Deadline: 1500     |(Start,End): (1298.52,1304.32)|   hit
start: 1250  | Execution:5.88074  | jobno: (8  ,6   )| Deadline: 1500     |(Start,End): (1304.32,1310.2)|   hit
start: 1250  | Execution:6.04724  | jobno: (9  ,6   )| Deadline: 1500     |(Start,End): (1310.2,1316.25)|   hit
start: 1250  | Execution:4.30713  | jobno: (10 ,6   )| Deadline: 1500     |(Start,End): (1316.25,1320.55)|   hit
start: 1250  | Execution:7.76721  | jobno: (11 ,6   )| Deadline: 1500     |(Start,End): (1320.55,1328.32)|   hit
start: 1250  | Execution:14.6875  | jobno: (12 ,6   )| Deadline: 1500     |(Start,End): (1328.32,1343.01)|   hit
